cycle_id,cycle_length,total_value,avg_value,value_std,value_consistency,total_duration_minutes,avg_interval_minutes,max_interval_minutes,min_interval_minutes,interval_std_minutes
7627746856200814883,3,1.226026,0.40867533333333333,0.2667416855415658,0.6526982760762801,1984396.8333333333,992198.4166666667,1937198.9833333334,47197.85,945000.5666666667
4727953611844529313,3,2.2033970000000003,0.7344656666666668,0.07699811604765983,0.10483555534612211,1756543.35,878271.675,1289931.6666666667,466611.68333333335,411659.9916666667
-4311672984151052288,3,1.164173,0.38805766666666663,0.27548785137924964,0.7099147241327096,1790728.3,895364.1499999999,1070130.2,720598.1,174766.05
-6037382466919657114,3,3.955414,1.3184713333333333,0.46876853012713593,0.3555394177149112,2727273.05,1363636.525,1726568.7,1000704.35,362932.175
-9222686125398052654,3,2.0930180000000003,0.6976726666666667,0.4541397218891512,0.6509352359451536,2743970.283333333,1371985.1416666666,1744632.9833333334,999337.3,372647.8416666667
-386134350729549893,3,2.17882,0.7262733333333333,0.284331965341375,0.3914944309415762,2604129.7,1302064.85,1951266.3833333333,652863.3166666667,649201.5333333333
-5780912829483546055,3,4.6067409999999995,1.535580333333333,0.43639236655738556,0.28418725942529804,3874122.85,1937061.4249999998,2559014.1666666665,1315108.6833333333,621952.7416666666
7552616777472526160,3,2.260759,0.7535863333333334,0.39890822443793034,0.5293464156567732,2679182.9833333334,1339591.4916666667,2130015.1333333333,549167.85,790423.6416666667
2780014001809233556,3,1.099308,0.366436,0.4294224992552983,1.1718894957244876,4217566.366666666,2108783.1833333336,3905170.8666666667,312395.5,1796387.6833333333
-3552210567883568621,3,1.386691,0.4622303333333333,0.3433144203751942,0.742734510518625,2044657.8666666667,1022328.9333333333,1753320.5166666666,291337.35,730991.5833333334
1614023380407214899,3,1.437226,0.4790753333333333,0.35590476831715656,0.7428993804394506,2349247.433333333,1174623.7166666668,2257522.966666667,91724.46666666666,1082899.25
4976831446984967585,3,5.267426,1.7558086666666668,0.8105595263825819,0.46164456399534526,1976025.45,988012.725,1464699.3666666667,511326.0833333333,476686.6416666667
-1841873699784121433,3,2.54456,0.8481866666666668,0.1646423547578879,0.19411099139877372,3255675.316666667,1627837.6583333332,3085765.1666666665,169910.15,1457927.5083333333
6939791270993371359,3,1.937141,0.6457136666666666,0.33618607578178417,0.5206426519005858,2150308.1,1075154.05,1200912.1666666667,949395.9333333333,125758.1166666667
8370757049912428314,3,2.539549,0.8465163333333333,0.9586985927799323,1.1325222621574922,1931099.05,965549.525,1689304.3666666667,241794.68333333332,723754.8416666667
-423849578347087868,3,0.79837,0.2661233333333333,0.12138355923087589,0.45611768690284915,1989665.0833333333,994832.5416666667,1285733.3,703931.7833333333,290900.75833333336
7612739409038911017,3,1.418098,0.47269933333333336,0.36943080960159363,0.7815344417697372,4472613.933333334,2236306.966666667,3947215.183333333,525398.75,1710908.2166666666
-7893915064785354576,3,4.504971,1.501657,0.5897035699778885,0.39270190861021426,1763696.2,881848.1,1237552.3833333333,526143.8166666667,355704.2833333333
-5749358794293433933,3,4.745918,1.5819726666666665,1.3242693205830736,0.8371000008321301,2345154.2666666666,1172577.1333333333,2036306.65,308847.61666666664,863729.5166666666
8924946085288933223,3,3.354122,1.1180406666666667,0.5019088037989461,0.4489182001718597,1816960.5,908480.25,1562872.2833333334,254088.21666666667,654392.0333333334
3969918074746339138,3,6.935843,2.3119476666666667,1.5496134789037628,0.6702632162682011,4656747.966666667,2328373.9833333334,2519944.8833333333,2136803.0833333335,191570.8999999999
-7365415819148051861,3,4.8214310000000005,1.6071436666666667,1.137885542199898,0.7080173140712153,2938414.6333333333,1469207.3166666667,2478219.3333333335,460195.3,1009012.0166666667
-3019750555812357938,3,8.119768,2.7065893333333335,0.9147618754198031,0.3379758665838001,792377.6333333333,396188.81666666665,411616.38333333336,380761.25,15427.56666666668
6301557864607067346,3,5.270031,1.756677,1.2102504127625822,0.6889430514332356,2983726.5,1491863.25,1531367.35,1452359.15,39504.10000000009
-7778675551866808573,3,3.8283340000000003,1.2761113333333334,1.1996737875317978,0.940101193520574,3587788.5166666666,1793894.2583333333,3053637.1,534151.4166666666,1259742.8416666668
-1385068090438082240,3,1.2631329999999998,0.4210443333333333,0.2731226335553724,0.6486790390767381,2056777.35,1028388.675,1130680.0,926097.35,102291.32500000001
-7292732022989405938,3,1.302191,0.4340636666666667,0.1502462925562188,0.3461388365214138,1199115.3666666667,599557.6833333333,699856.9333333333,499258.43333333335,100299.25
6916758848694649086,3,2.687099,0.8956996666666667,0.23914328212229213,0.2669904779715509,3875169.25,1937584.625,2007460.3333333333,1867708.9166666667,69875.70833333326
5543403708909103325,3,1.20135,0.40045,0.2836490287062517,0.7083257053471138,4123493.8,2061746.9000000001,3624908.316666667,498585.48333333334,1563161.4166666667
7206343275331644320,3,1.8590209999999998,0.6196736666666666,0.30063539627077995,0.4851511568789917,3749655.316666667,1874827.6583333332,2285084.55,1464570.7666666666,410256.8916666666
-117571949603870419,3,0.300493,0.10016433333333334,0.07883975934486073,0.7871041190130292,2464732.1166666667,1232366.0583333333,1464978.9833333334,999753.1333333333,232612.92500000005
-2095207651468857304,3,0.778786,0.25959533333333334,0.14791013589413748,0.5697719369408444,3530512.6333333333,1765256.3166666667,3253527.7333333334,276984.9,1488271.4166666667
-4208374431116337132,3,2.025903,0.675301,0.4539324132078108,0.6721927158523544,2977682.066666667,1488841.0333333332,1590031.6333333333,1387650.4333333333,101190.59999999999
2086463768608911000,3,1.08078,0.36026,0.34833261885445066,0.9668922968257665,1367142.6166666667,683571.3083333333,1131781.9833333334,235360.63333333333,448210.67500000005
-7077457626930064780,3,4.432043,1.4773476666666667,0.7437979878476563,0.5034684824905735,1734066.9,867033.45,888290.8,845776.1,21257.350000000035
-8090607889962872819,3,3.3196209999999997,1.1065403333333332,0.6928306906257031,0.6261233050029233,1595647.5166666666,797823.7583333333,1241272.8,354374.7166666667,443449.0416666667
3720838900602962114,3,2.233526,0.7445086666666666,0.2023773860643086,0.27182676995608107,1912437.2666666666,956218.6333333333,1466662.8833333333,445774.38333333336,510444.24999999994
-4184834400109754842,3,4.966543,1.6555143333333333,1.3076008837511883,0.789845703793074,1272527.9,636263.9500000001,1051161.8,221366.1,414897.85000000003
-168133440336104065,3,3.223678,1.0745593333333334,0.6380998859516868,0.5938247113561156,2022825.35,1011412.675,1915350.85,107474.5,903938.175
2305243159993276089,3,4.7931859999999995,1.5977286666666666,0.527852317872675,0.330376695921674,1836635.3833333333,918317.6916666667,1332793.4333333333,503841.95,414475.7416666667
8387054559739878317,3,2.255687,0.7518956666666666,0.045902674441571395,0.061049260524493956,2096860.4333333333,1048430.2166666667,1547342.3,549518.1333333333,498912.0833333334
-89936181514136563,3,2.7908020000000002,0.9302673333333334,0.3989272298388378,0.4288307409542179,2710989.7666666666,1355494.8833333333,1654675.3333333333,1056314.4333333333,299180.44999999995
-4226353760696236504,3,1.996679,0.6655596666666667,0.35833877584797075,0.5384021805928305,4346262.033333333,2173131.0166666666,3702993.75,643268.2833333333,1529862.7333333334
8660514612421052622,3,2.753435,0.9178116666666667,0.6310837443088587,0.6875961237242122,2650579.65,1325289.825,2086143.2666666666,564436.3833333333,760853.4416666667
-8046596330670405032,3,1.880201,0.6267336666666666,0.3601889825654798,0.5747082081630844,3530365.0,1765182.5,3346909.0833333335,183455.91666666666,1581726.5833333333
-3722662463715852347,3,1.3355979999999998,0.4451993333333333,0.30741565681265415,0.6905123925297602,2629770.966666667,1314885.4833333334,2347597.283333333,282173.68333333335,1032711.7999999999
9181554780276201048,3,5.307102,1.7690340000000002,1.069070903327121,0.6043246785121829,1553128.0833333333,776564.0416666666,1359490.2,193637.88333333333,582926.1583333333
8143277528976008501,3,7.5468399999999995,2.515613333333333,1.6193217350033382,0.6437085197261391,601992.0833333334,300996.0416666666,400125.0333333333,201867.05,99128.99166666667
6342722838253365881,3,3.3204949999999998,1.1068316666666667,0.41793179905684236,0.37759291827589775,1137972.0,568986.0,922631.4666666667,215340.53333333333,353645.4666666667
6667175329739656209,3,1.9545979999999998,0.6515326666666666,0.6719265136329187,1.0313013422190938,3880076.6666666665,1940038.3333333335,3853372.1,26704.566666666666,1913333.7666666666
9207244863164318988,3,2.5119049999999996,0.8373016666666665,0.8827268251580188,1.0542518429136678,1313021.2,656510.6,1157055.8833333333,155965.31666666668,500545.2833333333
4879739991103177070,3,3.350063,1.1166876666666667,0.46817762955694026,0.41925566434745276,828061.6833333333,414030.8416666667,754729.1166666667,73332.56666666667,340698.275
-8947898440972802104,3,2.3389670000000002,0.7796556666666667,0.7437051219160873,0.9538892022624781,858515.9166666666,429257.9583333333,630306.6666666666,228209.25,201048.7083333333
938472666805151623,3,2.251154,0.7503846666666667,0.794270036534315,1.0584838307832094,2751561.5833333335,1375780.7916666665,1436901.4333333333,1314660.15,61120.64166666672
-858678002593387319,3,2.5948290000000003,0.8649430000000001,0.6036170680892536,0.6978691868588491,1987311.9333333333,993655.9666666667,1876056.3333333333,111255.6,882400.3666666667
-8564705969259062882,3,4.567992,1.522664,0.9464946088133132,0.6216043781249923,3686065.1166666667,1843032.5583333336,2605619.5833333335,1080445.5333333334,762587.025
5324781245887045709,3,2.84306,0.9476866666666667,0.5125480188563366,0.5408412262031086,2149430.9833333334,1074715.4916666667,1299095.5333333334,850335.45,224380.04166666674
-102410616540496151,3,0.7393810000000001,0.24646033333333336,0.10807775711444463,0.438519885341027,2831939.55,1415969.775,1992447.3166666667,839492.2333333333,576477.5416666667
-2263382395333226937,3,3.327445,1.1091483333333334,0.4917786722238188,0.4433840429132432,3770577.1,1885288.5499999998,2355944.15,1414632.95,470655.6
1559005390158254980,3,1.821473,0.6071576666666666,0.12344800410519219,0.20332116496680247,1909926.1166666667,954963.0583333333,1878187.3666666667,31738.75,923224.3083333333
-4996128088964971078,3,1.087337,0.36244566666666667,0.22754423092420706,0.6278023214262195,3633915.3333333335,1816957.6666666667,2680995.35,952919.9833333333,864037.6833333333
6453525272846008483,3,1.418278,0.4727593333333333,0.03459949425770396,0.07318627432217935,1516455.4,758227.7,1461967.8166666667,54487.583333333336,703740.1166666666
3806925829294231546,3,5.8262719999999995,1.9420906666666664,1.6163399735332773,0.8322680301571627,1723370.6333333333,861685.3166666668,1676283.7833333334,47086.85,814598.4666666668
-3244736013157994143,3,2.8730529999999996,0.9576843333333332,0.6621862718129662,0.6914452380234193,2529230.9166666665,1264615.4583333335,2005943.6,523287.31666666665,741328.1416666667
-1780261892009970347,3,4.62684,1.5422799999999999,0.7527275992579697,0.4880615706992049,1883316.7833333334,941658.3916666666,1239344.55,643972.2333333333,297686.1583333334
7022720313490823900,3,2.319912,0.773304,0.7603948903699095,0.9833065526234307,910003.05,455001.525,741008.8333333334,168994.21666666667,286007.30833333335
-6598817982274200210,3,3.111535,1.0371783333333333,0.7776744628516199,0.7497982148858553,910231.9,455115.94999999995,892999.7,17232.2,437883.74999999994
-7418905688396916021,3,1.859302,0.6197673333333333,0.2045424359708491,0.3300310051366305,2852358.45,1426179.2249999999,2458241.6666666665,394116.7833333333,1032062.4416666665
9010298937847376562,3,3.757716,1.252572,0.48132144244984554,0.38426648723574014,627778.8333333334,313889.4166666666,495805.0833333333,131973.75,181915.66666666666
-8563334234331891325,3,4.02247,1.3408233333333335,0.5203967306855629,0.3881172990865534,3692290.9833333334,1846145.4916666667,2426928.2666666666,1265362.7166666666,580782.775
7958557831994217156,3,3.496911,1.165637,1.302185041114357,1.1171445665454656,2142920.433333333,1071460.2166666668,1734113.7833333334,408806.65,662653.5666666668
7234695793673613073,3,4.666559,1.5555196666666669,1.042985848105439,0.6705063718933623,401318.3333333333,200659.16666666666,285446.86666666664,115871.46666666666,84787.7
5969773462080564693,3,4.253871999999999,1.417957333333333,1.1110702731979747,0.7835710194368624,1312447.6,656223.8,1035142.0333333333,277305.56666666665,378918.23333333334
-8177638661887473405,3,7.4216180000000005,2.473872666666667,1.24111901468321,0.501690742375804,941671.6166666667,470835.80833333335,932326.0833333334,9345.533333333333,461490.275
8905686683813537907,3,1.242646,0.4142153333333333,0.29412008207570967,0.7100656552446385,2813964.066666667,1406982.0333333332,1497858.9666666666,1316105.1,90876.93333333323
8685504789552185993,3,4.270057,1.4233523333333336,0.5341415547426439,0.3752700875486982,2943957.4,1471978.7000000002,2706364.45,237592.95,1234385.75
-2585709772675132443,3,1.2786220000000001,0.4262073333333334,0.446720107302349,1.048128627465386,3114501.2333333334,1557250.6166666667,2968486.2333333334,146015.0,1411235.6166666667
2087982621203832594,3,3.389868,1.129956,0.4398789448503607,0.38928856066108836,2402366.816666667,1201183.4083333334,2213294.4833333334,189072.33333333334,1012111.075
-9121284014542032197,3,2.655995,0.8853316666666666,0.3846806134880669,0.43450452296190345,2918073.8666666667,1459036.9333333333,2233851.8833333333,684221.9833333333,774814.95
8814954622771808169,3,2.017373,0.6724576666666667,0.3524135450237721,0.5240680008463067,3909969.816666667,1954984.9083333332,3288115.5,621854.3166666667,1333130.5916666666
3893738834604834473,3,3.1694359999999997,1.0564786666666666,1.1109603252649884,1.0515691043437905,4362737.083333333,2181368.5416666665,2392815.8,1969921.2833333334,211447.2583333332
3169876796284230390,3,6.074819000000001,2.024939666666667,0.6344542614595808,0.3133200815330864,2205851.1166666667,1102925.5583333333,1840084.2833333334,365766.8333333333,737158.7250000001
-3392528646423927673,3,3.2638679999999995,1.087956,0.8141302735447196,0.7483117640278831,4373126.9,2186563.45,4287539.516666667,85587.38333333333,2100976.0666666664
5017185066071795055,3,2.260632,0.7535440000000001,0.5226856418976898,0.6936365254022191,1386577.7,693288.85,1251057.6333333333,135520.06666666668,557768.7833333333
-966404329436155273,3,0.8358140000000001,0.27860466666666667,0.19062140592342253,0.6842003337707523,3000564.3,1500282.1500000001,2361392.066666667,639172.2333333333,861109.9166666667
-5688993954063595785,3,2.357463,0.785821,0.815718942808122,1.0380467597686012,2743861.8833333333,1371930.9416666667,2184299.783333333,559562.1,812368.8416666667
-6669649876955261628,3,5.885313999999999,1.961771333333333,1.190850608731516,0.6070282445753189,2991708.0166666666,1495854.0083333333,2651385.1,340322.9166666667,1155531.0916666666
-6987409042608587899,3,4.500732,1.5002440000000001,1.4844964938202672,0.9895033699986583,3196137.2333333334,1598068.6166666667,2477348.5166666666,718788.7166666667,879279.9
3143928655529784349,3,1.063912,0.3546373333333333,0.3274336862249956,0.923291643176303,859551.6,429775.8,799589.8166666667,59961.78333333333,369814.01666666666
-1856556375662084295,3,3.6602629999999996,1.2200876666666665,1.0655493093093138,0.8733383169263907,1971126.9833333334,985563.4916666667,1517873.8833333333,453253.1,532310.3916666667
-3964537610236382584,3,6.384933,2.128311,1.3228876708521653,0.6215669001626949,4346426.366666666,2173213.1833333336,3995751.3666666667,350675.0,1822538.1833333333
-4777196642119700919,3,0.7797080000000001,0.25990266666666667,0.14528339552138167,0.5589915539716728,3135489.5166666666,1567744.7583333333,2239366.466666667,896123.05,671621.7083333334
-6921994100938298004,3,0.42375,0.14125000000000001,0.07216086248098758,0.5108733626972571,2470581.3833333333,1235290.6916666667,2226173.4,244407.98333333334,990882.7083333333
-3343207760205956264,3,0.874891,0.2916303333333333,0.1431666812502903,0.49091834725796807,939732.75,469866.375,628686.4833333333,311046.26666666666,158820.1083333333
-798551145758513294,3,8.959121,2.9863736666666667,1.3628081036803712,0.4563421245277426,1281535.5166666666,640767.7583333333,1025383.2,256152.31666666668,384615.44166666665
5598594406450806205,3,6.928527,2.309509,1.8679159820484432,0.8087935496455928,2774045.0166666666,1387022.5083333333,2277566.1,496478.9166666667,890543.5916666667
7563426233950238018,3,5.584612,1.8615373333333334,1.644547092253737,0.8834349238158732,1328286.15,664143.075,676439.7833333333,651846.3666666667,12296.708333333314
7574863693984227753,3,0.345856,0.11528533333333334,0.05178605959350665,0.4491990272845344,2420184.4166666665,1210092.2083333335,1661362.2333333334,758822.1833333333,451270.025
-2342579610782306047,3,3.9377709999999997,1.3125903333333333,0.7002738516810564,0.5335052635217155,2818805.183333333,1409402.5916666668,2624150.1,194655.08333333334,1214747.5083333335
-705702340470370775,3,3.031113,1.010371,0.715564934426406,0.7082199849623614,3561982.533333333,1780991.2666666666,3125576.716666667,436405.81666666665,1344585.45
8330854738060085564,3,4.008979,1.3363263333333333,1.020970915937809,0.7640131683936053,4875964.633333334,2437982.3166666664,4343440.55,532524.0833333334,1905458.2333333332
-5208898529206246719,3,3.6315130000000004,1.2105043333333334,0.5639007847451732,0.465839542426399,733335.9333333333,366667.9666666667,462339.06666666665,270996.86666666664,95671.1
7044823378622858616,3,3.4516169999999997,1.150539,0.7227165900143706,0.6281547952867053,3500104.8666666667,1750052.4333333333,2159090.6,1341014.2666666666,409038.16666666674
-4704563026643899043,3,4.310642,1.4368806666666665,0.9327565547095101,0.6491538068177619,2192945.0166666666,1096472.5083333333,2117873.716666667,75071.3,1021401.2083333334
-4942848932760274366,3,2.99002,0.9966733333333333,0.7435571478876984,0.7460389708641064,2791301.316666667,1395650.6583333332,2268985.5,522315.81666666665,873334.8416666667
722656128308605874,3,2.2028069999999995,0.7342689999999998,0.9246325716221911,1.2592559016139744,2136799.5833333335,1068399.7916666665,1473055.9,663743.6833333333,404656.1083333333
9084268192362342535,3,6.3932850000000006,2.131095,0.4762568151911319,0.22347986138165207,1559384.1666666667,779692.0833333333,850278.1833333333,709105.9833333333,70586.10000000003
-8111221062850426801,3,2.938087,0.9793623333333333,1.1570053621438214,1.1813864213113718,1535332.0833333333,767666.0416666666,1502952.6333333333,32379.45,735286.5916666667
930090840764878104,3,2.490718,0.8302393333333334,0.2401491581626349,0.2892529280664871,2025055.75,1012527.875,1100069.1666666667,924986.5833333334,87541.29166666669
2366999436034352426,3,2.44462,0.8148733333333333,0.8232969730752622,1.0103373609091746,2605395.966666667,1302697.9833333334,1784145.55,821250.4166666666,481447.5666666667
-8562511422184996043,3,1.93697,0.6456566666666667,0.09858815055347958,0.15269438951581013,3217806.2,1608903.1,1721004.7166666666,1496801.4833333334,112101.61666666658
8475886696590532808,3,2.308991,0.7696636666666666,0.5397033646058629,0.7012197508858149,4707374.133333334,2353687.066666667,4380426.45,326947.68333333335,2026739.3833333335
346195673109388257,3,2.153893,0.7179643333333333,0.15331620252783318,0.21354292324804414,4627591.716666667,2313795.8583333334,3082709.5166666666,1544882.2,768913.6583333333
6146052044002079965,3,0.973441,0.3244803333333333,0.1401063810213114,0.4317869732874763,2762237.183333333,1381118.5916666666,2636976.25,125260.93333333333,1255857.6583333334
-7320414331178264951,3,3.842196,1.280732,0.8768353977301935,0.6846361281909045,3998388.3666666667,1999194.1833333333,3438292.2333333334,560096.1333333333,1439098.05
1976099800659128869,3,5.564061,1.854687,0.6925802686880416,0.3734216440229762,1587562.1833333333,793781.0916666666,1056345.2666666666,531216.9166666666,262564.175
4042338027060781391,3,1.075603,0.35853433333333334,0.2856791974707916,0.7967973243030885,2660612.433333333,1330306.2166666668,2055502.05,605110.3833333333,725195.8333333334
7411046608306320059,3,2.337487,0.7791623333333333,0.4627716002819918,0.5939347687691848,1678576.35,839288.1749999999,1637686.0166666666,40890.333333333336,798397.8416666667
3098944254482725123,3,2.5193010000000005,0.8397670000000002,0.5764282631001595,0.6864145210518625,2862563.533333333,1431281.7666666666,2083674.0,778889.5333333333,652392.2333333333
1763829085535628064,3,3.592099,1.1973663333333333,1.156792302898071,0.96611393747617,3529850.1666666665,1764925.0833333333,3009470.183333333,520379.98333333334,1244545.0999999999
-5078016061955579831,3,1.0505579999999999,0.35018599999999994,0.12289274226196871,0.3509356235314054,3528142.2,1764071.1,3279011.566666667,249130.63333333333,1514940.4666666668
-4116419817586368130,3,1.805337,0.601779,0.6148861025718503,1.0217805914992886,2999939.45,1499969.725,1741088.1833333333,1258851.2666666666,241118.45833333337
-493719836465541258,3,4.368271,1.4560903333333333,0.09788624360393491,0.06722539210864087,2189422.5166666666,1094711.2583333333,1959169.4833333334,230253.03333333333,864458.225
675528984199825683,3,2.3097849999999998,0.7699283333333332,0.6218775931849897,0.807708414226852,1301872.4,650936.2,723545.65,578326.75,72609.45000000001
-1227164208291266592,3,2.269561,0.7565203333333334,0.5448527797025133,0.7202090356273922,2047241.6333333333,1023620.8166666667,1807748.1833333333,239493.45,784127.3666666667
6781382117011382145,3,2.448761,0.8162536666666668,0.5112884699347544,0.6263842856874408,880430.6833333333,440215.3416666667,861426.1333333333,19004.55,421210.7916666666
-554600632917623954,3,5.246816,1.7489386666666666,0.7234053617303526,0.4136253463416781,1647939.4333333333,823969.7166666667,1268625.2666666666,379314.1666666667,444655.54999999993
-7289777930955655393,3,3.030851,1.0102836666666668,0.5915224623344597,0.585501361499915,2227260.0,1113630.0,2045914.0,181346.0,932284.0
-668450939565597190,3,1.8953179999999998,0.6317726666666666,0.34668149059363157,0.5487440481127149,2487496.85,1243748.425,1469360.1666666667,1018136.6833333333,225611.7416666667
395647145659808473,3,8.760369,2.9201230000000002,1.8951996416406023,0.6490136345765579,2806248.4166666665,1403124.2083333335,2744781.566666667,61466.85,1341657.3583333334
-6813641647172926384,3,0.9210529999999999,0.30701766666666663,0.18531743237363166,0.603605109717785,4044367.0833333335,2022183.5416666667,3149880.8333333335,894486.25,1127697.2916666667
2153200272246180237,3,4.660221,1.553407,1.2483508313066485,0.803621221808997,641045.4166666666,320522.7083333334,427822.68333333335,213222.73333333334,107299.975
233520798412178859,3,5.522318,1.8407726666666668,1.024607148672548,0.5566179720214671,1291986.25,645993.125,1258926.5333333334,33059.71666666667,612933.4083333334
-5404114049006643331,3,3.507834,1.169278,1.4342336192636123,1.2265976262818699,2874658.3666666667,1437329.1833333333,1442989.1166666667,1431669.25,5659.933333333349
5569364516211019298,3,5.870844,1.956948,0.8984258318084286,0.4590954035612743,2828207.033333333,1414103.5166666666,1441964.9,1386242.1333333333,27861.383333333302
-6972366926940406772,3,1.534992,0.511664,0.34573788003148664,0.6757127334178028,3051614.533333333,1525807.2666666666,2657850.183333333,393764.35,1132042.9166666665
1009106629106614540,3,2.417851,0.8059503333333334,0.6123689035052501,0.7598097279426027,1144642.3,572321.1499999999,1143431.4,1210.9,571110.25
-6042795309929623723,3,2.389297,0.7964323333333333,0.5512166448335496,0.6921073162945623,2296074.6333333333,1148037.3166666667,2102847.3833333333,193227.25,954810.0666666667
1027261347069265924,3,2.9354,0.9784666666666667,0.5850700261064672,0.5979457921644074,3043717.716666667,1521858.8583333332,2888948.033333333,154769.68333333332,1367089.1749999998
-6337864405286269723,3,2.069981,0.6899936666666666,0.423923046755999,0.614386866482348,3321692.466666667,1660846.2333333334,2453374.2666666666,868318.2,792528.0333333333
4018030874789297564,3,0.647676,0.215892,0.22692442091586354,1.0511015735454001,4332881.683333334,2166440.841666667,2661253.283333333,1671628.4,494812.44166666665
3615925960744850405,3,2.699372,0.8997906666666666,0.8135146710356379,0.9041154806032343,2591930.3,1295965.1500000001,2171571.85,420358.45,875606.7000000001
5008347432339629763,3,3.6989159999999996,1.232972,0.517697585219402,0.4198778116773147,1849578.5333333334,924789.2666666667,1472873.55,376704.98333333334,548084.2833333334
4418854661043439419,3,2.452667,0.8175556666666667,0.5896499842009854,0.721235272706387,1436180.7,718090.3500000001,1069005.4166666667,367175.2833333333,350915.0666666667
3633166712900642162,3,0.942045,0.314015,0.14727692875894263,0.4690123999138342,2230323.466666667,1115161.7333333334,1462874.7333333334,767448.7333333333,347713.00000000006
8817254416519605541,3,2.482428,0.827476,0.46578084508990564,0.5628934797986959,3153476.066666667,1576738.0333333332,2782820.9,370655.1666666667,1206082.8666666667
-7285231672462051508,3,7.0947499999999994,2.3649166666666663,2.6319712668416844,1.1129234716551046,4470100.816666666,2235050.408333333,4434034.966666667,36065.85,2198984.5583333336
7096386399296521345,3,1.429114,0.4763713333333333,0.3055334185849761,0.64137658420177,4359636.316666666,2179818.158333333,3987696.0833333335,371940.23333333334,1807877.925
1190609224998606929,3,2.7124420000000002,0.9041473333333334,0.2890412585708522,0.3196838036398775,1528671.6166666667,764335.8083333333,977846.8333333334,550824.7833333333,213511.02500000002
7901696081037567788,3,3.2236779999999996,1.0745593333333332,0.5564848211253285,0.517872586336472,1914278.45,957139.2250000001,1604781.4833333334,309496.9666666667,647642.2583333333
-2451799740842336510,3,2.131577,0.7105256666666667,0.2297653606273631,0.32337376594047,1191263.7333333334,595631.8666666667,970910.95,220352.78333333333,375279.0833333334
8960137111212682553,3,2.113114,0.7043713333333333,0.5927236135166392,0.841493095284929,1870272.8333333333,935136.4166666666,1642101.7666666666,228171.06666666668,706965.35
-9093821967765603712,3,4.1190679999999995,1.3730226666666665,0.5713194547129964,0.4161034399381096,2545007.283333333,1272503.6416666666,2330011.783333333,214995.5,1057508.1416666666
1782217686914147813,3,3.869507,1.2898356666666666,0.5098802706259142,0.39530638189251055,4036760.15,2018380.0750000002,2703220.316666667,1333539.8333333333,684840.2416666668
5586009424025211206,3,2.7150619999999996,0.9050206666666666,0.9159870493605365,1.012117273226766,3150715.183333333,1575357.5916666668,2674031.3666666667,476683.81666666665,1098673.7750000001
-7463460729155298641,3,5.954008,1.9846693333333334,1.1156079978709168,0.562112780770995,1951881.6166666667,975940.8083333333,1408000.9166666667,543880.7,432060.1083333334
-8741217852359522623,3,2.6925990000000004,0.8975330000000001,0.3816781169764212,0.42525246088602997,2342946.683333333,1171473.3416666668,2046202.05,296744.63333333336,874728.7083333334
-3807805830340169800,3,1.451907,0.48396900000000004,0.03419913402412408,0.07066389381163685,1025501.0166666667,512750.5083333333,753607.1666666666,271893.85,240856.65833333333
-697362998303965709,3,4.999103,1.6663676666666667,0.5619554252888352,0.3372337549089318,1018402.7,509201.35,926827.8833333333,91574.81666666667,417626.5333333333
-8940211221259771178,3,4.283519,1.4278396666666666,0.8973404627655114,0.6284602422205982,1316056.6666666667,658028.3333333334,846171.1833333333,469885.48333333334,188142.85
-6816275402041722388,3,4.424694,1.4748979999999998,1.501467625218295,1.018014550984743,1018273.3333333334,509136.6666666667,656643.2666666667,361630.06666666665,147506.60000000003
3036717504913492589,3,2.033708,0.6779026666666667,0.2881230683722187,0.42502129367473407,3289220.7,1644610.35,1853744.4333333333,1435476.2666666666,209134.08333333337
7016416625589846191,3,3.004665,1.001555,0.5156007781808196,0.5148002637706562,4683229.033333333,2341614.5166666666,2946305.65,1736923.3833333333,604691.1333333333
